series,date,hour,bucket,price,model_p,edge,won,determined,source
KXHIGHNY,2026-07-25,13,82-83,0.345,0.3617603960396039,0.016760396039603942,False,False,hourly_snapshot
KXHIGHNY,2026-07-25,13,80-81,0.645,0.49059405940594103,-0.154405940594059,True,False,hourly_snapshot
KXHIGHNY,2026-07-25,14,82-83,0.175,0.09319999999999995,-0.08180000000000004,False,False,metar_6h_group
KXHIGHNY,2026-07-25,14,80-81,0.8200000000000001,0.8937,0.07369999999999999,True,False,metar_6h_group
KXHIGHNY,2026-07-25,15,82-83,0.08,0.03290000000000004,-0.04709999999999996,False,False,metar_6h_group
KXHIGHNY,2026-07-25,15,80-81,0.91,0.9619,0.051899999999999946,True,False,metar_6h_group
KXHIGHNY,2026-07-25,16,82-83,0.08,0.015700000000000047,-0.06429999999999995,False,True,metar_6h_group
KXHIGHNY,2026-07-25,16,80-81,0.9,0.9843,0.08429999999999993,True,True,metar_6h_group
KXHIGHNY,2026-07-26,13,85-86,0.21000000000000002,0.3617603960396039,0.1517603960396039,True,False,hourly_snapshot
KXHIGHNY,2026-07-26,13,83-84,0.8,0.49059405940594103,-0.309405940594059,False,False,hourly_snapshot
KXHIGHNY,2026-07-26,14,85-86,0.10500000000000001,0.21520000000000006,0.11020000000000005,True,False,metar_6h_group
KXHIGHNY,2026-07-26,14,83-84,0.9,0.7533,-0.14670000000000005,False,False,metar_6h_group
KXHIGHNY,2026-07-26,15,85-86,0.12,0.10760000000000003,-0.012399999999999967,True,False,metar_6h_group
KXHIGHNY,2026-07-26,15,83-84,0.875,0.8845,0.009499999999999953,False,False,metar_6h_group
KXHIGHNY,2026-07-26,16,85-86,0.305,0.0484,-0.2566,True,False,metar_6h_group
KXHIGHNY,2026-07-26,16,83-84,0.695,0.9516,0.25660000000000005,False,False,metar_6h_group
KXHIGHNY,2026-07-27,13,85-86,0.305,0.3617603960396039,0.05676039603960392,False,False,hourly_snapshot
KXHIGHNY,2026-07-27,13,83-84,0.695,0.49059405940594103,-0.20440594059405892,True,False,hourly_snapshot
KXHIGHNY,2026-07-27,14,85-86,0.060000000000000005,0.30960594059405944,0.24960594059405944,False,False,hourly_snapshot
KXHIGHNY,2026-07-27,14,83-84,0.925,0.6113227722772279,-0.3136772277227722,True,False,hourly_snapshot
KXHIGHNY,2026-07-28,13,81-82,0.055,0.2100920792079213,0.1550920792079213,False,False,hourly_snapshot
KXHIGHNY,2026-07-28,13,79-80,0.43,0.5341782178217822,0.10417821782178222,True,False,hourly_snapshot
KXHIGHNY,2026-07-28,13,77-78,0.52,0.17771089108910884,-0.34228910891089115,False,False,hourly_snapshot
KXHIGHNY,2026-07-28,14,81-82,0.055,0.09319999999999995,0.03819999999999995,False,False,metar_6h_group
KXHIGHNY,2026-07-28,14,79-80,0.935,0.8937,-0.0413,True,False,metar_6h_group
KXHIGHNY,2026-07-29,13,82-83,0.08499999999999999,0.10369009900990107,0.01869009900990108,False,False,hourly_snapshot
KXHIGHNY,2026-07-29,13,80-81,0.555,0.3617603960396039,-0.19323960396039613,True,False,hourly_snapshot
KXHIGHNY,2026-07-29,13,78-79,0.37,0.49059405940594103,0.12059405940594103,False,False,hourly_snapshot
KXHIGHNY,2026-07-29,14,80-81,0.355,0.21520000000000006,-0.13979999999999992,True,False,metar_6h_group
KXHIGHNY,2026-07-29,14,78-79,0.615,0.7533,0.13829999999999998,False,False,metar_6h_group
KXHIGHNY,2026-07-29,15,80-81,0.6100000000000001,0.5932554455445557,-0.016744554455444427,True,False,hourly_snapshot
KXHIGHNY,2026-07-29,15,78-79,0.365,0.2802376237623763,-0.08476237623762367,False,False,hourly_snapshot
KXHIGHNY,2026-07-29,16,80-81,0.54,0.594887128712871,0.054887128712870936,True,False,hourly_snapshot
KXHIGHNY,2026-07-29,16,78-79,0.445,0.30149702970297027,-0.14350297029702974,False,False,hourly_snapshot
KXHIGHNY,2026-07-29,18,76-77,0.13,0.0,-0.13,False,False,hourly_snapshot
KXHIGHNY,2026-07-30,13,77-78,0.28500000000000003,0.051189108910891054,-0.23381089108910896,False,False,hourly_snapshot
KXHIGHNY,2026-07-30,14,77-78,0.125,0.005199999999999982,-0.11980000000000002,False,False,metar_6h_group
KXHIGHNY,2026-07-30,15,77-78,0.11,0.0039000000000000146,-0.10609999999999999,False,False,metar_6h_group
KXHIGHNY,2026-07-30,16,77-78,0.045,0.0,-0.045,False,False,metar_6h_group
KXHIGHNY,2026-07-30,17,77-78,0.095,0.0,-0.095,False,False,metar_6h_group
KXHIGHTPHX,2026-05-24,13,99-100,0.465,0.019844554455445605,-0.44515544554455444,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,13,97-98,0.185,0.18354950495049516,-0.0014504950495048408,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,13,101-102,0.135,0.002416831683168293,-0.13258316831683173,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,14,99-100,0.665,0.10320396039603959,-0.5617960396039604,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,14,101-102,0.32999999999999996,0.5736386138613867,0.24363861386138674,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,15,99-100,0.645,0.17704554455445545,-0.4679544554455446,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,15,101-102,0.33999999999999997,0.7042683168316839,0.3642683168316839,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,16,99-100,0.9299999999999999,0.21013267326732665,-0.7198673267326733,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-24,16,101-102,0.08499999999999999,0.7303207920792079,0.6453207920792079,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,13,99-100,0.315,0.06926732673267341,-0.2457326732673266,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,13,97-98,0.485,0.33779801980198054,-0.14720198019801944,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,13,95-96,0.095,0.42866336633663454,0.3336633663366345,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,13,101-102,0.05,0.0061059405940594,-0.0438940594059406,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,14,99-100,0.22,0.27950495049504887,0.059504950495048864,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,14,97-98,0.685,0.5736386138613867,-0.11136138613861335,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,14,95-96,0.04,0.10320396039603959,0.0632039603960396,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,15,97-98,0.96,0.7042683168316839,-0.25573168316831607,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,16,99-100,0.105,0.04959405940594066,-0.05540594059405934,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,16,97-98,0.875,0.7303207920792079,-0.14467920792079214,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-25,18,101-102,0.04,0.0,-0.04,False,True,metar_6h_group
KXHIGHTPHX,2026-05-26,13,98-99,0.355,0.18354950495049516,-0.17145049504950483,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,13,96-97,0.62,0.4408079207920801,-0.1791920792079199,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,13,94-95,0.030000000000000002,0.3170891089108915,0.28708910891089146,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,14,98-99,0.27,0.48412673267326733,0.21412673267326732,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,14,96-97,0.765,0.3829980198019804,-0.3820019801980196,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,15,98-99,0.13,0.3828693069306937,0.2528693069306937,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,15,96-97,0.87,0.5874950495049504,-0.28250495049504964,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,16,98-99,0.035,0.3218950495049509,0.2868950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,16,96-97,0.95,0.6664584158415836,-0.28354158415841635,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-26,18,94-95,0.09,0.0,-0.09,False,False,metar_6h_group
KXHIGHTPHX,2026-05-27,13,95-96,0.595,0.33779801980198054,-0.25720198019801943,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,13,93-94,0.365,0.42866336633663454,0.06366336633663455,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,14,97-98,0.03,0.12181386138613842,0.09181386138613842,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,14,95-96,0.71,0.48412673267326733,-0.22587326732673263,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,14,93-94,0.28,0.3829980198019804,0.10299801980198037,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,15,95-96,0.925,0.3828693069306937,-0.5421306930693064,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,16,97-98,0.1,0.04959405940594066,-0.05040594059405935,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-27,16,95-96,0.905,0.7303207920792079,-0.17467920792079217,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,13,95-96,0.065,0.06926732673267341,0.00426732673267341,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,13,93-94,0.675,0.33779801980198054,-0.3372019801980195,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,13,91-92,0.27,0.42866336633663454,0.15866336633663453,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,14,95-96,0.055,0.010387128712871303,-0.044612871287128694,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,14,93-94,0.61,0.12181386138613842,-0.48818613861386156,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,14,91-92,0.35,0.48412673267326733,0.13412673267326736,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,15,93-94,0.45,0.1061861386138612,-0.3438138613861388,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,15,91-92,0.565,0.7042683168316839,0.13926831683168395,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,16,93-94,0.255,0.3218950495049509,0.0668950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,16,91-92,0.775,0.6664584158415836,-0.10854158415841642,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-28,17,93-94,0.035,0.0,-0.035,False,False,metar_6h_group
KXHIGHTPHX,2026-05-29,13,90-91,0.035,0.0061059405940594,-0.028894059405940604,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,13,88-89,0.275,0.06926732673267341,-0.2057326732673266,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,13,86-87,0.685,0.33779801980198054,-0.3472019801980195,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,14,90-91,0.035,0.04067128712871299,0.005671287128712989,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,14,88-89,0.64,0.27950495049504887,-0.36049504950495115,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,14,86-87,0.29000000000000004,0.5736386138613867,0.28363861386138667,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,15,88-89,0.22499999999999998,0.1061861386138612,-0.11881386138613878,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,15,86-87,0.79,0.7042683168316839,-0.08573168316831614,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,16,88-89,0.055,0.04959405940594066,-0.005405940594059341,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,16,86-87,0.935,0.7303207920792079,-0.2046792079207922,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-29,18,90-91,0.07500000000000001,0.0,-0.07500000000000001,False,False,metar_6h_group
KXHIGHTPHX,2026-05-30,13,94-95,0.395,0.0061059405940594,-0.38889405940594063,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,13,92-93,0.5700000000000001,0.06926732673267341,-0.5007326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,13,90-91,0.060000000000000005,0.33779801980198054,0.27779801980198054,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,14,94-95,0.135,0.04067128712871299,-0.09432871287128702,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,14,92-93,0.815,0.27950495049504887,-0.5354950495049511,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,14,90-91,0.07,0.5736386138613867,0.5036386138613866,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,15,94-95,0.125,0.012110891089108927,-0.11288910891089107,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,15,92-93,0.8049999999999999,0.1061861386138612,-0.6988138613861388,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,15,90-91,0.09,0.7042683168316839,0.6142683168316839,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,16,94-95,0.045,0.04959405940594066,0.004594059405940661,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-30,16,92-93,0.94,0.7303207920792079,-0.2096792079207921,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,13,99-100,0.615,0.18354950495049516,-0.43145049504950483,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,13,97-98,0.315,0.4408079207920801,0.12580792079208009,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,13,101-102,0.055,0.019844554455445605,-0.035155445544554395,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,14,99-100,0.8400000000000001,0.27950495049504887,-0.5604950495049512,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,14,97-98,0.1,0.5736386138613867,0.4736386138613867,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,14,101-102,0.07500000000000001,0.04067128712871299,-0.03432871287128702,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,15,99-100,0.955,0.3828693069306937,-0.5721306930693062,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,15,101-102,0.06,0.027627722772277263,-0.032372277227722734,False,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,16,99-100,0.955,0.3218950495049509,-0.633104950495049,True,False,hourly_snapshot
KXHIGHTPHX,2026-05-31,16,101-102,0.045,0.011297029702970288,-0.03370297029702971,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,13,104-105,0.44999999999999996,0.33779801980198054,-0.11220198019801941,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,13,102-103,0.565,0.42866336633663454,-0.1363366336633654,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,14,104-105,0.255,0.27950495049504887,0.02450495049504886,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,14,102-103,0.745,0.5736386138613867,-0.1713613861386133,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,15,104-105,0.155,0.1061861386138612,-0.0488138613861388,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,15,102-103,0.845,0.7042683168316839,-0.14073168316831608,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,16,104-105,0.07,0.3218950495049509,0.2518950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-01,16,102-103,0.9299999999999999,0.6664584158415836,-0.26354158415841633,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,13,105-106,0.6699999999999999,0.33779801980198054,-0.3322019801980194,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,13,103-104,0.32,0.42866336633663454,0.10866336633663454,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,14,105-106,0.625,0.27950495049504887,-0.34549504950495113,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,14,103-104,0.365,0.5736386138613867,0.2086386138613867,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,15,105-106,0.545,0.1061861386138612,-0.43881386138613887,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,15,103-104,0.46499999999999997,0.7042683168316839,0.23926831683168392,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,16,105-106,0.10500000000000001,0.04959405940594066,-0.05540594059405935,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-02,16,103-104,0.915,0.7303207920792079,-0.18467920792079218,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,13,109-110,0.035,0.0061059405940594,-0.028894059405940604,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,13,107-108,0.545,0.06926732673267341,-0.4757326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,13,105-106,0.375,0.33779801980198054,-0.03720198019801946,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,14,109-110,0.035,0.04067128712871299,0.005671287128712989,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,14,107-108,0.755,0.27950495049504887,-0.47549504950495114,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,14,105-106,0.2,0.5736386138613867,0.3736386138613867,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,15,107-108,0.305,0.1061861386138612,-0.1988138613861388,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,15,105-106,0.725,0.7042683168316839,-0.020731683168316084,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,16,107-108,0.235,0.3218950495049509,0.08689504950495092,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,16,105-106,0.78,0.6664584158415836,-0.11354158415841642,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-03,18,109-110,0.045,0.0,-0.045,False,True,metar_6h_group
KXHIGHTPHX,2026-06-04,13,109-110,0.135,0.019844554455445605,-0.1151554455445544,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,13,107-108,0.81,0.18354950495049516,-0.6264504950495049,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,13,105-106,0.045,0.4408079207920801,0.3958079207920801,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,14,109-110,0.135,0.010387128712871303,-0.12461287128712871,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,14,107-108,0.8300000000000001,0.12181386138613842,-0.7081861386138617,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,14,105-106,0.03,0.48412673267326733,0.4541267326732673,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,15,109-110,0.26,0.1061861386138612,-0.1538138613861388,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,15,107-108,0.74,0.7042683168316839,-0.0357316831683161,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,16,109-110,0.235,0.7303207920792079,0.49532079207920787,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,16,107-108,0.73,0.21013267326732665,-0.5198673267326733,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-04,17,107-108,0.965,0.21782178217821788,-0.7471782178217821,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,13,109-110,0.065,0.019844554455445605,-0.0451554455445544,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,13,107-108,0.79,0.18354950495049516,-0.6064504950495049,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,13,105-106,0.17,0.4408079207920801,0.27080792079208005,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,14,109-110,0.060000000000000005,0.12181386138613842,0.06181386138613842,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,14,107-108,0.745,0.48412673267326733,-0.26087326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,14,105-106,0.155,0.3829980198019804,0.2279980198019804,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,15,109-110,0.055,0.1061861386138612,0.0511861386138612,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,15,107-108,0.94,0.7042683168316839,-0.23573168316831605,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,16,109-110,0.045,0.3218950495049509,0.2768950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,16,107-108,0.955,0.6664584158415836,-0.28854158415841635,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-05,17,109-110,0.065,0.0,-0.065,False,False,metar_6h_group
KXHIGHTPHX,2026-06-05,17,107-108,0.94,1.0,0.06000000000000005,True,False,metar_6h_group
KXHIGHTPHX,2026-06-06,13,106-107,0.675,0.06926732673267341,-0.6057326732673266,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,13,104-105,0.29500000000000004,0.33779801980198054,0.0427980198019805,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,14,106-107,0.48,0.010387128712871303,-0.4696128712871287,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,14,104-105,0.535,0.12181386138613842,-0.4131861386138616,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,15,106-107,0.215,0.027627722772277263,-0.18737227722772273,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,15,104-105,0.645,0.3828693069306937,-0.2621306930693063,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,16,106-107,0.14500000000000002,0.3218950495049509,0.17689504950495089,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,16,104-105,0.865,0.6664584158415836,-0.19854158415841638,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-06,17,106-107,0.04,0.0,-0.04,False,True,metar_6h_group
KXHIGHTPHX,2026-06-06,17,104-105,0.965,1.0,0.03500000000000003,True,True,metar_6h_group
KXHIGHTPHX,2026-06-07,13,104-105,0.745,0.33779801980198054,-0.40720198019801945,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,13,102-103,0.24,0.42866336633663454,0.18866336633663455,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,14,106-107,0.045,0.010387128712871303,-0.0346128712871287,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,14,104-105,0.75,0.12181386138613842,-0.6281861386138616,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,14,102-103,0.21500000000000002,0.48412673267326733,0.2691267326732673,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,15,104-105,0.195,0.027627722772277263,-0.16737227722772274,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,15,102-103,0.83,0.3828693069306937,-0.44713069306930625,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,16,104-105,0.13,0.7303207920792079,0.6003207920792079,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-07,16,102-103,0.85,0.21013267326732665,-0.6398673267326733,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,13,104-105,0.645,0.06926732673267341,-0.5757326732673266,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,13,102-103,0.32499999999999996,0.33779801980198054,0.012798019801980587,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,14,104-105,0.43,0.04067128712871299,-0.389328712871287,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,14,102-103,0.53,0.27950495049504887,-0.25049504950495116,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,15,104-105,0.16,0.012110891089108927,-0.14788910891089108,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,15,102-103,0.7,0.1061861386138612,-0.5938138613861388,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,16,104-105,0.14500000000000002,0.3218950495049509,0.17689504950495089,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-08,16,102-103,0.825,0.6664584158415836,-0.15854158415841635,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,13,105-106,0.24,0.06926732673267341,-0.17073267326732658,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,13,103-104,0.715,0.33779801980198054,-0.3772019801980194,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,14,105-106,0.2,0.010387128712871303,-0.1896128712871287,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,14,103-104,0.8049999999999999,0.12181386138613842,-0.6831861386138616,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,15,105-106,0.295,0.012110891089108927,-0.28288910891089103,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,15,103-104,0.7250000000000001,0.1061861386138612,-0.6188138613861389,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,16,105-106,0.055,0.011297029702970288,-0.043702970297029714,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-09,16,103-104,0.935,0.3218950495049509,-0.6131049504950492,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-10,13,107-108,0.77,0.06926732673267341,-0.7007326732673266,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-10,13,105-106,0.19,0.33779801980198054,0.14779801980198054,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-10,14,107-108,0.74,0.27950495049504887,-0.4604950495049511,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-10,14,105-106,0.26,0.5736386138613867,0.3136386138613867,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-10,15,107-108,0.485,0.3828693069306937,-0.10213069306930628,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-10,15,105-106,0.515,0.5874950495049504,0.07249504950495034,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,13,109-110,0.035,0.019844554455445605,-0.015155445544554398,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,13,107-108,0.745,0.18354950495049516,-0.5614504950495048,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,13,105-106,0.245,0.4408079207920801,0.1958079207920801,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,14,109-110,0.09,0.04067128712871299,-0.049328712871287005,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,14,107-108,0.905,0.27950495049504887,-0.6254950495049512,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,15,109-110,0.2,0.027627722772277263,-0.17237227722772275,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,15,107-108,0.7949999999999999,0.3828693069306937,-0.4121306930693062,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,16,109-110,0.14,0.3218950495049509,0.1818950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-11,16,107-108,0.825,0.6664584158415836,-0.15854158415841635,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,13,107-108,0.265,0.18354950495049516,-0.08145049504950486,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,13,105-106,0.595,0.4408079207920801,-0.15419207920791989,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,14,107-108,0.30000000000000004,0.12181386138613842,-0.17818613861386162,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,14,105-106,0.705,0.48412673267326733,-0.22087326732673263,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,15,107-108,0.11499999999999999,0.027627722772277263,-0.08737227722772273,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,15,105-106,0.875,0.3828693069306937,-0.4921306930693063,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,16,107-108,0.095,0.3218950495049509,0.2268950495049509,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,16,105-106,0.87,0.6664584158415836,-0.2035415841584164,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,17,107-108,0.175,0.732673267326733,0.5576732673267331,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-12,17,105-106,0.855,0.21782178217821788,-0.6371782178217821,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-13,13,110-111,0.035,0.18354950495049516,0.14854950495049515,True,False,hourly_snapshot
KXHIGHTPHX,2026-06-13,13,108-109,0.77,0.4408079207920801,-0.32919207920791993,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-13,13,106-107,0.225,0.3170891089108915,0.09208910891089148,False,False,hourly_snapshot
KXHIGHTPHX,2026-06-13,14,110-111,0.05,0.12181386138613842,0.07181386138613842,True,False,hourly_snapshot
